instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p1,298,29,risk,0,79,81,0.83,0.851,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01025,0.89138,0,massA=0.882 massB=0.00914
p1,259,25,risk,0,124,207,0.76,1.2687,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01178,0.9569,0,massA=0.0113 massB=0.946
p1,87,8,risk,0,62,263,0.33,1.3998,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.05749,0.99831,0,massA=0.0574 massB=0.941
p1,32,3,risk,0,46,158,0.33,1.1335,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.05185,0.96222,0,massA=0.912 massB=0.0499
p1,276,27,risk,0,166,433,0.53,1.3825,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.06465,0.99694,0,massA=0.932 massB=0.0645
p1,287,28,risk,0,132,181,0.76,1.0421,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.64064,0.99532,0,massA=0.638 massB=0.358
p1,367,36,risk,0,98,227,0.47,1.0887,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02246,0.99831,0,massA=0.0224 massB=0.976
p1,355,35,risk,0,91,133,0.68,0.9938,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.94967,0.98595,0,massA=0.936 massB=0.0496
p1,126,12,risk,0,164,541,0.38,1.2535,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02315,0.99714,0,massA=0.974 massB=0.0231
p1,36,3,risk,0,46,158,0.33,1.1335,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.71542,0.99939,0,massA=0.284 massB=0.715
p1,245,24,risk,0,168,214,0.76,0.9681,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.98708,0.99521,0,massA=0.982 massB=0.0129
p1,177,17,risk,0,117,362,0.42,1.2995,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0145,0.99817,0,massA=0.0145 massB=0.984
p1,133,13,risk,0,72,88,0.64,0.7822,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00013,0.99142,0,massA=0.000129 massB=0.991
p1,312,31,risk,0,51,151,0.29,0.8586,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01718,0.96102,0,massA=0.945 massB=0.0165
p1,221,22,risk,0,81,163,0.72,1.4489,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.96378,0.97909,0,massA=0.944 massB=0.0355
p1,280,28,risk,0,132,181,0.76,1.0421,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.9263,0.98685,0,massA=0.0727 massB=0.914
p1,164,16,risk,0,139,234,0.6,1.0101,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.44553,0.99615,0,massA=0.552 massB=0.444
p1,124,12,risk,0,164,541,0.38,1.2535,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.35757,0.99782,0,massA=0.641 massB=0.357
p1,332,33,risk,0,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01033,0.94324,0,massA=0.933 massB=0.00974
p1,226,22,risk,0,81,163,0.72,1.4489,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.89106,0.9989,0,massA=0.109 massB=0.89
p1,391,39,risk,0,178,567,0.32,1.0193,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.96182,0.97176,0,massA=0.935 massB=0.0371
p1,81,8,risk,0,62,263,0.33,1.3998,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.94929,0.98023,0,massA=0.931 massB=0.0497
p1,71,7,risk,0,63,98,0.64,0.9956,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.97178,0.98602,0,massA=0.958 massB=0.0278
p1,17,1,risk,0,58,116,0.66,1.32,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.14609,0.99732,0,massA=0.146 massB=0.852
p1,236,23,risk,0,91,626,0.23,1.5822,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.60952,0.99849,0,massA=0.39 massB=0.609
p1,206,20,risk,0,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03705,0.99658,0,massA=0.96 massB=0.0369
p1,68,6,risk,0,94,101,0.71,0.7629,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0485,0.84333,0,massA=0.802 massB=0.0409
p1,337,33,risk,0,142,446,0.53,1.6646,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03789,0.99825,0,massA=0.0378 massB=0.96
p1,44,4,risk,0,29,71,0.55,1.3466,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.39981,0.99893,0,massA=0.6 massB=0.399
p1,188,18,risk,0,41,61,0.58,0.8629,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02387,0.92053,0,massA=0.899 massB=0.022
p1,354,35,risk,0,91,133,0.68,0.9938,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.92079,0.99744,0,massA=0.079 massB=0.918
p1,210,21,risk,0,106,206,0.73,1.4187,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.60019,0.99013,0,massA=0.396 massB=0.594
p1,60,6,risk,0,94,101,0.71,0.7629,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.93146,0.98706,0,massA=0.0677 massB=0.919
p1,70,7,risk,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.71859,0.99221,0,massA=0.279 massB=0.713
p1,273,27,risk,0,166,433,0.53,1.3825,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00238,0.98172,0,massA=0.00233 massB=0.979
p1,174,17,risk,0,117,362,0.42,1.2995,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.13207,0.99776,0,massA=0.866 massB=0.132
p1,100,10,risk,0,111,278,0.58,1.4526,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.18833,0.98716,0,massA=0.801 massB=0.186
p1,176,17,risk,0,117,362,0.42,1.2995,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00395,0.99603,0,massA=0.992 massB=0.00393
p1,272,27,risk,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0074,0.96586,0,massA=0.959 massB=0.00715
p1,149,14,risk,0,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00605,0.9666,0,massA=0.00585 massB=0.961
p1,294,29,risk,0,79,81,0.83,0.851,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.48633,0.99861,0,massA=0.513 massB=0.486
p1,385,38,risk,0,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.56025,0.98985,0,massA=0.555 massB=0.435
p1,64,6,risk,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.61324,0.99618,0,massA=0.385 massB=0.611
p1,241,24,risk,0,168,214,0.76,0.9681,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.99155,0.98697,0,massA=0.979 massB=0.00834
p1,37,3,risk,0,46,158,0.33,1.1335,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03068,0.99883,0,massA=0.0306 massB=0.968
p1,198,19,risk,0,64,122,0.49,0.9341,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0056,0.9111,0,massA=0.906 massB=0.0051
p1,216,21,risk,0,106,206,0.73,1.4187,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.16559,0.99696,0,massA=0.832 massB=0.165
p1,360,36,risk,0,98,227,0.47,1.0887,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.46102,0.98895,0,massA=0.533 massB=0.456
p1,254,25,risk,0,124,207,0.76,1.2687,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.56985,0.99752,0,massA=0.429 massB=0.568
p1,258,25,risk,0,124,207,0.76,1.2687,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00878,0.86622,0,massA=0.859 massB=0.0076
p1,377,37,risk,0,151,252,0.68,1.1348,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.25534,0.99672,0,massA=0.255 massB=0.742
p1,120,12,risk,0,164,541,0.38,1.2535,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.15406,0.98528,0,massA=0.833 massB=0.152
p1,389,38,risk,0,183,609,0.38,1.2646,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.008,0.96668,0,massA=0.00773 massB=0.959
p1,281,28,risk,0,132,181,0.76,1.0421,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.99482,0.98265,0,massA=0.978 massB=0.00509
p1,260,26,risk,0,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.52926,0.99375,0,massA=0.468 massB=0.526
p1,146,14,risk,0,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.22406,0.99804,0,massA=0.774 massB=0.224
p1,179,17,risk,0,117,362,0.42,1.2995,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00518,0.96742,0,massA=0.00501 massB=0.962
p1,271,27,risk,0,166,433,0.53,1.3825,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.91181,0.9684,0,massA=0.883 massB=0.0854
p1,264,26,risk,0,59,151,0.36,0.9214,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.54092,0.99875,0,massA=0.459 massB=0.54
p1,290,29,risk,0,79,81,0.83,0.851,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.81287,0.99223,0,massA=0.186 massB=0.807
p1,343,34,risk,0,52,96,0.63,1.1631,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0004,0.98559,0,massA=0.000396 massB=0.985
p1,286,28,risk,0,132,181,0.76,1.0421,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.63703,0.99822,0,massA=0.362 massB=0.636
p1,51,5,risk,0,162,381,0.46,1.0819,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.96459,0.96791,0,massA=0.934 massB=0.0343
p1,252,25,risk,0,124,207,0.76,1.2687,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00494,0.94685,0,massA=0.942 massB=0.00468
p1,107,10,risk,0,111,278,0.58,1.4526,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.05301,0.99746,0,massA=0.0529 massB=0.945
p1,173,17,risk,0,117,362,0.42,1.2995,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00042,0.98685,0,massA=0.000412 massB=0.986
p1,382,38,risk,0,183,609,0.38,1.2646,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00298,0.95956,0,massA=0.957 massB=0.00286
p1,59,5,risk,0,162,381,0.46,1.0819,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00941,0.96958,0,massA=0.00913 massB=0.96
p1,330,33,risk,0,142,446,0.53,1.6646,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.19683,0.98814,0,massA=0.794 massB=0.194
p1,317,31,risk,0,51,151,0.29,0.8586,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.08571,0.99835,0,massA=0.0856 massB=0.913
p1,99,9,risk,0,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00103,0.98128,0,massA=0.00101 massB=0.98
p1,308,30,risk,0,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0116,0.8943,0,massA=0.884 massB=0.0104
p1,54,5,risk,0,162,381,0.46,1.0819,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.32767,0.99622,0,massA=0.67 massB=0.326
p1,350,35,risk,0,91,133,0.68,0.9938,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.92893,0.98941,0,massA=0.0703 massB=0.919
p1,194,19,risk,0,64,122,0.49,0.9341,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.15103,0.99855,0,massA=0.848 massB=0.151
p1,39,3,risk,0,46,158,0.33,1.1335,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0013,0.97996,0,massA=0.00127 massB=0.979
p1,230,23,risk,0,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.33285,0.98785,0,massA=0.659 massB=0.329
p1,53,5,risk,0,162,381,0.46,1.0819,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00155,0.98635,0,massA=0.00153 massB=0.985
p1,250,25,risk,0,124,207,0.76,1.2687,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.63522,0.98936,0,massA=0.361 massB=0.628
p1,90,9,risk,0,49,153,0.26,0.8118,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.44746,0.99507,0,massA=0.55 massB=0.445
p1,48,4,risk,0,29,71,0.55,1.3466,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00832,0.88754,0,massA=0.88 massB=0.00738
p1,251,25,risk,0,124,207,0.76,1.2687,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.98131,0.97766,0,massA=0.959 massB=0.0183
p1,102,10,risk,0,111,278,0.58,1.4526,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00407,0.95445,0,massA=0.951 massB=0.00388
p1,328,32,risk,0,131,236,0.57,1.0269,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02065,0.88423,0,massA=0.866 massB=0.0183
p1,109,10,risk,0,111,278,0.58,1.4526,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00465,0.96642,0,massA=0.00449 massB=0.962
p1,261,26,risk,0,59,151,0.36,0.9214,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.7773,0.97868,0,massA=0.761 massB=0.218
p1,220,22,risk,0,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.78399,0.98914,0,massA=0.214 massB=0.775
p1,323,32,risk,0,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00058,0.98142,0,massA=0.000573 massB=0.981
p1,374,37,risk,0,151,252,0.68,1.1348,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.50781,0.99755,0,massA=0.491 massB=0.507
p1,284,28,risk,0,132,181,0.76,1.0421,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.91306,0.99768,0,massA=0.0867 massB=0.911
p1,10,1,risk,0,58,116,0.66,1.32,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.81757,0.99103,0,massA=0.181 massB=0.81
p1,224,22,risk,0,81,163,0.72,1.4489,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.83224,0.9967,0,massA=0.167 massB=0.829
p1,292,29,risk,0,79,81,0.83,0.851,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01215,0.94856,0,massA=0.937 massB=0.0115
p1,235,23,risk,0,91,626,0.23,1.5822,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.83762,0.98157,0,massA=0.822 massB=0.159
p1,182,18,risk,0,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.09468,0.96376,0,massA=0.873 massB=0.0912
p1,299,29,risk,0,79,81,0.83,0.851,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.05301,0.94171,0,massA=0.0499 massB=0.892
p1,196,19,risk,0,64,122,0.49,0.9341,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03541,0.99875,0,massA=0.963 massB=0.0354
p1,291,29,risk,0,79,81,0.83,0.851,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.99108,0.9832,0,massA=0.974 massB=0.00877
p1,353,35,risk,0,91,133,0.68,0.9938,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0033,0.9592,0,massA=0.00316 massB=0.956
p1,166,16,risk,0,139,234,0.6,1.0101,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0534,0.99771,0,massA=0.944 massB=0.0533
p1,104,10,risk,0,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.28458,0.99732,0,massA=0.714 massB=0.284
p1,380,38,risk,0,183,609,0.38,1.2646,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03649,0.99114,0,massA=0.955 massB=0.0362
p1,27,2,risk,0,162,661,0.26,1.0609,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.08389,0.99654,0,massA=0.0836 massB=0.913
p1,114,11,risk,0,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.31743,0.99896,0,massA=0.682 massB=0.317
p1,336,33,risk,0,142,446,0.53,1.6646,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.06418,0.99645,0,massA=0.932 massB=0.064
p1,138,13,risk,0,72,88,0.64,0.7822,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01841,0.84419,0,massA=0.829 massB=0.0155
p1,115,11,risk,0,54,68,0.81,1.02,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.94376,0.99532,0,massA=0.939 massB=0.056
p1,26,2,risk,0,162,661,0.26,1.0609,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00927,0.99771,0,massA=0.988 massB=0.00925
p1,262,26,risk,0,59,151,0.36,0.9214,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03934,0.96142,0,massA=0.924 massB=0.0378
p1,52,5,risk,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00272,0.95585,0,massA=0.953 massB=0.0026
p1,384,38,risk,0,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.08694,0.99769,0,massA=0.911 massB=0.0867
p1,201,20,risk,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.97904,0.97618,0,massA=0.956 massB=0.0205
p1,209,20,risk,0,186,266,0.63,0.901,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00615,0.97721,0,massA=0.00601 massB=0.971
p1,200,20,risk,0,186,266,0.63,0.901,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.32767,0.9841,0,massA=0.662 massB=0.322
p1,2,0,risk,0,186,984,0.26,1.3755,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0022,0.93857,0,massA=0.937 massB=0.00206
p1,74,7,risk,0,63,98,0.64,0.9956,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.24653,0.99841,0,massA=0.752 massB=0.246
p1,296,29,risk,0,79,81,0.83,0.851,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.20308,0.99785,0,massA=0.795 massB=0.203
p1,57,5,risk,0,162,381,0.46,1.0819,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.17217,0.99681,0,massA=0.172 massB=0.825
p1,21,2,risk,0,162,661,0.26,1.0609,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.97887,0.96519,0,massA=0.945 massB=0.0204
p1,334,33,risk,0,142,446,0.53,1.6646,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.30239,0.99676,0,massA=0.695 massB=0.301
p1,169,16,risk,0,139,234,0.6,1.0101,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00526,0.96834,0,massA=0.00509 massB=0.963
p1,346,34,risk,0,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.89405,0.99928,0,massA=0.106 massB=0.893
p1,18,1,risk,0,58,116,0.66,1.32,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.09739,0.86023,0,massA=0.776 massB=0.0838
p1,237,23,risk,0,91,626,0.23,1.5822,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.08329,0.99578,0,massA=0.0829 massB=0.913
p1,339,33,risk,0,142,446,0.53,1.6646,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00518,0.973,0,massA=0.00504 massB=0.968
p1,94,9,risk,0,49,153,0.26,0.8118,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.41111,0.99893,0,massA=0.588 massB=0.411
p1,158,15,risk,0,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.05749,0.87227,0,massA=0.822 massB=0.0502
p1,175,17,risk,0,117,362,0.42,1.2995,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.81405,0.9886,0,massA=0.805 massB=0.184
p1,183,18,risk,0,41,61,0.58,0.8629,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01883,0.95539,0,massA=0.018 massB=0.937
p1,207,20,risk,0,186,266,0.63,0.901,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.10894,0.99809,0,massA=0.109 massB=0.889
p1,333,33,risk,0,142,446,0.53,1.6646,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00059,0.98404,0,massA=0.000581 massB=0.983
p1,316,31,risk,0,51,151,0.29,0.8586,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.09535,0.9989,0,massA=0.904 massB=0.0952
p1,79,7,risk,0,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01151,0.95988,0,massA=0.011 massB=0.949
p1,150,15,risk,0,82,113,0.74,1.0198,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.87997,0.98879,0,massA=0.119 massB=0.87
p1,322,32,risk,0,131,236,0.57,1.0269,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00735,0.96092,0,massA=0.954 massB=0.00706
p1,239,23,risk,0,91,626,0.23,1.5822,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00555,0.94374,0,massA=0.00524 massB=0.938
p1,396,39,risk,0,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.16345,0.99704,0,massA=0.834 massB=0.163
p1,142,14,risk,0,81,201,0.68,1.6874,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00949,0.95457,0,massA=0.946 massB=0.00905
p1,62,6,risk,0,94,101,0.71,0.7629,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0208,0.92794,0,massA=0.909 massB=0.0193
p1,263,26,risk,0,59,151,0.36,0.9214,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00027,0.99089,0,massA=0.000266 massB=0.991
p1,378,37,risk,0,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01542,0.88336,0,massA=0.87 massB=0.0136
p1,160,16,risk,0,139,234,0.6,1.0101,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.77184,0.99037,0,massA=0.226 massB=0.764
p1,383,38,risk,0,183,609,0.38,1.2646,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00141,0.9795,0,massA=0.00138 massB=0.978
p1,112,11,risk,0,54,68,0.81,1.02,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.04922,0.95978,0,massA=0.913 massB=0.0472
p1,156,15,risk,0,82,113,0.74,1.0198,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.92079,0.99901,0,massA=0.0791 massB=0.92
p1,38,3,risk,0,46,158,0.33,1.1335,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02738,0.88009,0,massA=0.856 massB=0.0241
p1,128,12,risk,0,164,541,0.38,1.2535,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00927,0.88833,0,massA=0.88 massB=0.00823
p1,217,21,risk,0,106,206,0.73,1.4187,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.71223,0.99376,0,massA=0.708 massB=0.286
p1,318,31,risk,0,51,151,0.29,0.8586,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00858,0.93345,0,massA=0.925 massB=0.00801
p1,55,5,risk,0,162,381,0.46,1.0819,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.92995,0.99055,0,massA=0.921 massB=0.0694
p1,96,9,risk,0,49,153,0.26,0.8118,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.59078,0.99914,0,massA=0.409 massB=0.59
p1,8,0,risk,0,186,984,0.26,1.3755,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00654,0.80978,0,massA=0.804 massB=0.0053
