instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p1,367,36,risk,0,98,227,0.47,1.0887,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.54286,0.96903,0,massA=0.526 massB=0.443
p1,355,35,risk,0,91,133,0.68,0.9938,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.9752,0.98137,0,massA=0.957 massB=0.0243
p1,126,12,risk,0,164,541,0.38,1.2535,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.82559,0.99373,0,massA=0.173 massB=0.82
p1,36,3,risk,0,46,158,0.33,1.1335,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.91789,0.99678,0,massA=0.0818 massB=0.915
p1,245,24,risk,0,168,214,0.76,0.9681,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.99361,0.98549,0,massA=0.979 massB=0.0063
p1,177,17,risk,0,117,362,0.42,1.2995,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.32767,0.97386,0,massA=0.319 massB=0.655
p1,133,13,risk,0,72,88,0.64,0.7822,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.03649,0.72712,0,massA=0.0265 massB=0.701
p1,312,31,risk,0,51,151,0.29,0.8586,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.03622,0.68946,0,massA=0.664 massB=0.025
p1,221,22,risk,0,81,163,0.72,1.4489,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.50586,0.95328,0,massA=0.482 massB=0.471
p1,280,28,risk,0,132,181,0.76,1.0421,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.97046,0.96805,0,massA=0.0286 massB=0.939
p1,164,16,risk,0,139,234,0.6,1.0101,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.88484,0.97971,0,massA=0.113 massB=0.867
p1,124,12,risk,0,164,541,0.38,1.2535,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.87997,0.98721,0,massA=0.118 massB=0.869
p1,332,33,risk,0,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.03186,0.52694,0,massA=0.51 massB=0.0168
p1,226,22,risk,0,81,163,0.72,1.4489,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.98229,0.99567,0,massA=0.0176 massB=0.978
p1,391,39,risk,0,178,567,0.32,1.0193,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.48633,0.95964,0,massA=0.467 massB=0.493
p1,81,8,risk,0,62,263,0.33,1.3998,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.30736,0.96809,0,massA=0.298 massB=0.671
p1,71,7,risk,0,63,98,0.64,0.9956,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.31742,0.96319,0,massA=0.306 massB=0.657
p1,17,1,risk,0,58,116,0.66,1.32,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.89029,0.97143,0,massA=0.865 massB=0.107
p1,236,23,risk,0,91,626,0.23,1.5822,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.90797,0.99485,0,massA=0.0916 massB=0.903
p1,206,20,risk,0,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.83224,0.9899,0,massA=0.166 massB=0.824
p1,68,6,risk,0,94,101,0.71,0.7629,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.33808,0.42502,0,massA=0.281 massB=0.144
p1,337,33,risk,0,142,446,0.53,1.6646,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.45133,0.97361,0,massA=0.439 massB=0.534
p1,44,4,risk,0,29,71,0.55,1.3466,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.76207,0.98605,0,massA=0.235 massB=0.751
p1,188,18,risk,0,41,61,0.58,0.8629,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.52147,0.42691,0,massA=0.204 massB=0.223
p1,354,35,risk,0,91,133,0.68,0.9938,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.97822,0.98891,0,massA=0.0215 massB=0.967
p1,210,21,risk,0,106,206,0.73,1.4187,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.75636,0.95673,0,massA=0.233 massB=0.724
p1,60,6,risk,0,94,101,0.71,0.7629,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.92944,0.95502,0,massA=0.0674 massB=0.888
p1,70,7,risk,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.77595,0.95754,0,massA=0.215 massB=0.743
p1,273,27,risk,0,166,433,0.53,1.3825,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.81285,0.54129,0,massA=0.44 massB=0.101
p1,174,17,risk,0,117,362,0.42,1.2995,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.77458,0.98262,0,massA=0.221 massB=0.761
p1,100,10,risk,0,111,278,0.58,1.4526,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.64958,0.94708,0,massA=0.332 massB=0.615
p1,176,17,risk,0,117,362,0.42,1.2995,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.44746,0.97255,0,massA=0.537 massB=0.435
p1,272,27,risk,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.08694,0.59023,0,massA=0.539 massB=0.0513
p1,149,14,risk,0,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.1561,0.54749,0,massA=0.0855 massB=0.462
p1,294,29,risk,0,79,81,0.83,0.851,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.91055,0.98358,0,massA=0.088 massB=0.896
p1,385,38,risk,0,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.87493,0.97482,0,massA=0.853 massB=0.122
p1,64,6,risk,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.96036,0.98711,0,massA=0.0391 massB=0.948
p1,241,24,risk,0,168,214,0.76,0.9681,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.62246,0.96345,0,massA=0.6 massB=0.364
p1,37,3,risk,0,46,158,0.33,1.1335,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.34158,0.97743,0,massA=0.334 massB=0.644
p1,198,19,risk,0,64,122,0.49,0.9341,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.03677,0.32007,0,massA=0.308 massB=0.0118
p1,216,21,risk,0,106,206,0.73,1.4187,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.77594,0.98742,0,massA=0.221 massB=0.766
p1,360,36,risk,0,98,227,0.47,1.0887,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.57368,0.95193,0,massA=0.406 massB=0.546
p1,254,25,risk,0,124,207,0.76,1.2687,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.94376,0.98728,0,massA=0.0555 massB=0.932
p1,258,25,risk,0,124,207,0.76,1.2687,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.10017,0.33105,0,massA=0.298 massB=0.0332
p1,377,37,risk,0,151,252,0.68,1.1348,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.97113,0.97654,0,massA=0.948 massB=0.0282
p1,120,12,risk,0,164,541,0.38,1.2535,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.68595,0.95335,0,massA=0.299 massB=0.654
p1,389,38,risk,0,183,609,0.38,1.2646,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.18359,0.58299,0,massA=0.107 massB=0.476
p1,281,28,risk,0,132,181,0.76,1.0421,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.63159,0.95973,0,massA=0.606 massB=0.354
p1,260,26,risk,0,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.69926,0.96757,0,massA=0.291 massB=0.677
p1,146,14,risk,0,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.93391,0.99462,0,massA=0.0657 massB=0.929
p1,179,17,risk,0,117,362,0.42,1.2995,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.11838,0.56602,0,massA=0.067 massB=0.499
p1,271,27,risk,0,166,433,0.53,1.3825,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.51952,0.94256,0,massA=0.49 massB=0.453
p1,264,26,risk,0,59,151,0.36,0.9214,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.84797,0.98786,0,massA=0.15 massB=0.838
p1,290,29,risk,0,79,81,0.83,0.851,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.83004,0.9516,0,massA=0.162 massB=0.79
p1,343,34,risk,0,52,96,0.63,1.1631,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.31236,0.53063,0,massA=0.166 massB=0.365
p1,286,28,risk,0,132,181,0.76,1.0421,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.96979,0.99628,0,massA=0.0301 massB=0.966
p1,51,5,risk,0,162,381,0.46,1.0819,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.5564,0.94638,0,massA=0.527 massB=0.42
p1,252,25,risk,0,124,207,0.76,1.2687,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.02999,0.5509,0,massA=0.534 massB=0.0165
p1,107,10,risk,0,111,278,0.58,1.4526,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.63522,0.9692,0,massA=0.616 massB=0.354
p1,173,17,risk,0,117,362,0.42,1.2995,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.23792,0.58214,0,massA=0.139 massB=0.444
p1,382,38,risk,0,183,609,0.38,1.2646,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.01855,0.5813,0,massA=0.571 massB=0.0108
p1,59,5,risk,0,162,381,0.46,1.0819,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.24077,0.47736,0,massA=0.115 massB=0.362
p1,330,33,risk,0,142,446,0.53,1.6646,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.53316,0.95425,0,massA=0.445 massB=0.509
p1,317,31,risk,0,51,151,0.29,0.8586,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.68426,0.95951,0,massA=0.657 massB=0.303
p1,99,9,risk,0,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.0542,0.66069,0,massA=0.0358 massB=0.625
p1,308,30,risk,0,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.02887,0.34856,0,massA=0.338 massB=0.0101
p1,54,5,risk,0,162,381,0.46,1.0819,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.86247,0.98056,0,massA=0.135 massB=0.846
p1,350,35,risk,0,91,133,0.68,0.9938,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.93582,0.9597,0,massA=0.0616 massB=0.898
p1,194,19,risk,0,64,122,0.49,0.9341,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.72643,0.97617,0,massA=0.267 massB=0.709
p1,39,3,risk,0,46,158,0.33,1.1335,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.08882,0.61565,0,massA=0.0547 massB=0.561
p1,230,23,risk,0,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.53899,0.94846,0,massA=0.437 massB=0.511
p1,53,5,risk,0,162,381,0.46,1.0819,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.63157,0.53599,0,massA=0.339 massB=0.197
p1,250,25,risk,0,124,207,0.76,1.2687,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.90862,0.96256,0,massA=0.088 massB=0.875
p1,90,9,risk,0,49,153,0.26,0.8118,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.73867,0.96631,0,massA=0.253 massB=0.714
p1,48,4,risk,0,29,71,0.55,1.3466,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.05921,0.24719,0,massA=0.233 massB=0.0146
p1,251,25,risk,0,124,207,0.76,1.2687,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.52342,0.95911,0,massA=0.502 massB=0.457
p1,102,10,risk,0,111,278,0.58,1.4526,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.00828,0.55949,0,massA=0.555 massB=0.00463
p1,328,32,risk,0,131,236,0.57,1.0269,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.12337,0.37423,0,massA=0.328 massB=0.0462
p1,109,10,risk,0,111,278,0.58,1.4526,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.13846,0.52204,0,massA=0.0723 massB=0.45
p1,261,26,risk,0,59,151,0.36,0.9214,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.23092,0.96434,0,massA=0.223 massB=0.742
p1,220,22,risk,0,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.85585,0.95522,0,massA=0.138 massB=0.818
p1,323,32,risk,0,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.43589,0.48083,0,massA=0.21 massB=0.271
p1,374,37,risk,0,151,252,0.68,1.1348,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.90532,0.98306,0,massA=0.0931 massB=0.89
p1,284,28,risk,0,132,181,0.76,1.0421,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.97855,0.99019,0,massA=0.0212 massB=0.969
p1,10,1,risk,0,58,116,0.66,1.32,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.78662,0.9541,0,massA=0.204 massB=0.751
p1,224,22,risk,0,81,163,0.72,1.4489,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.96095,0.98174,0,massA=0.0383 massB=0.943
p1,292,29,risk,0,79,81,0.83,0.851,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.02096,0.66648,0,massA=0.653 massB=0.014
p1,235,23,risk,0,91,626,0.23,1.5822,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.80193,0.96402,0,massA=0.773 massB=0.191
p1,182,18,risk,0,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.45327,0.7536,0,massA=0.412 massB=0.342
p1,299,29,risk,0,79,81,0.83,0.851,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.46879,0.50305,0,massA=0.236 massB=0.267
p1,196,19,risk,0,64,122,0.49,0.9341,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.72798,0.99171,0,massA=0.27 massB=0.722
p1,291,29,risk,0,79,81,0.83,0.851,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.77184,0.95355,0,massA=0.736 massB=0.218
p1,353,35,risk,0,91,133,0.68,0.9938,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.41299,0.55967,0,massA=0.231 massB=0.329
p1,166,16,risk,0,139,234,0.6,1.0101,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.75347,0.98782,0,massA=0.244 massB=0.744
p1,104,10,risk,0,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.80194,0.9794,0,massA=0.194 massB=0.785
p1,380,38,risk,0,183,609,0.38,1.2646,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.25983,0.95326,0,massA=0.706 massB=0.248
p1,27,2,risk,0,162,661,0.26,1.0609,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.55833,0.96195,0,massA=0.537 massB=0.425
p1,114,11,risk,0,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.88162,0.985,0,massA=0.117 massB=0.868
p1,336,33,risk,0,142,446,0.53,1.6646,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.73867,0.98486,0,massA=0.257 massB=0.727
p1,138,13,risk,0,72,88,0.64,0.7822,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.10669,0.32922,0,massA=0.294 massB=0.0351
p1,115,11,risk,0,54,68,0.81,1.02,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.97998,0.98483,0,massA=0.965 massB=0.0197
p1,26,2,risk,0,162,661,0.26,1.0609,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.27826,0.96876,0,massA=0.699 massB=0.27
p1,262,26,risk,0,59,151,0.36,0.9214,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.3057,0.70992,0,massA=0.493 massB=0.217
p1,52,5,risk,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.00743,0.55719,0,massA=0.553 massB=0.00414
p1,384,38,risk,0,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.76207,0.98411,0,massA=0.234 massB=0.75
p1,201,20,risk,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.46879,0.95606,0,massA=0.448 massB=0.508
p1,209,20,risk,0,186,266,0.63,0.901,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.21207,0.5992,0,massA=0.127 massB=0.472
p1,200,20,risk,0,186,266,0.63,0.901,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.85777,0.96144,0,massA=0.137 massB=0.825
p1,2,0,risk,0,186,984,0.26,1.3755,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.00465,0.56329,0,massA=0.561 massB=0.00262
p1,74,7,risk,0,63,98,0.64,0.9956,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.80563,0.98489,0,massA=0.191 massB=0.793
p1,296,29,risk,0,79,81,0.83,0.851,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.76065,0.98793,0,massA=0.236 massB=0.751
p1,57,5,risk,0,162,381,0.46,1.0819,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.85488,0.96865,0,massA=0.828 massB=0.141
p1,21,2,risk,0,162,661,0.26,1.0609,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.41869,0.95296,0,massA=0.399 massB=0.554
p1,334,33,risk,0,142,446,0.53,1.6646,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.79944,0.97927,0,massA=0.196 massB=0.783
p1,169,16,risk,0,139,234,0.6,1.0101,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.26284,0.51926,0,massA=0.136 massB=0.383
p1,346,34,risk,0,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.96666,0.99571,0,massA=0.0332 massB=0.963
p1,18,1,risk,0,58,116,0.66,1.32,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.78133,0.53976,0,massA=0.118 massB=0.422
p1,237,23,risk,0,91,626,0.23,1.5822,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.28458,0.96345,0,massA=0.274 massB=0.689
p1,339,33,risk,0,142,446,0.53,1.6646,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.15203,0.58059,0,massA=0.0883 massB=0.492
p1,94,9,risk,0,49,153,0.26,0.8118,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.78266,0.9864,0,massA=0.214 massB=0.772
p1,158,15,risk,0,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.91368,0.64217,0,massA=0.0554 massB=0.587
p1,175,17,risk,0,117,362,0.42,1.2995,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.87321,0.97334,0,massA=0.85 massB=0.123
p1,183,18,risk,0,41,61,0.58,0.8629,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.68594,0.57239,0,massA=0.393 massB=0.18
p1,207,20,risk,0,186,266,0.63,0.901,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.83332,0.97774,0,massA=0.815 massB=0.163
p1,333,33,risk,0,142,446,0.53,1.6646,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.32422,0.54629,0,massA=0.177 massB=0.369
p1,316,31,risk,0,51,151,0.29,0.8586,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.51757,0.99085,0,massA=0.478 massB=0.513
p1,79,7,risk,0,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.12678,0.58756,0,massA=0.0745 massB=0.513
p1,150,15,risk,0,82,113,0.74,1.0198,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.95078,0.9634,0,massA=0.0474 massB=0.916
p1,322,32,risk,0,131,236,0.57,1.0269,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.02424,0.60423,0,massA=0.59 massB=0.0146
p1,239,23,risk,0,91,626,0.23,1.5822,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.04886,0.59809,0,massA=0.0292 massB=0.569
p1,396,39,risk,0,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.83004,0.99173,0,massA=0.169 massB=0.823
p1,142,14,risk,0,81,201,0.68,1.6874,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.03334,0.55824,0,massA=0.54 massB=0.0186
p1,62,6,risk,0,94,101,0.71,0.7629,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.08633,0.64046,0,massA=0.585 massB=0.0553
p1,263,26,risk,0,59,151,0.36,0.9214,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.24363,0.64197,0,massA=0.156 massB=0.486
p1,378,37,risk,0,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.13753,0.35706,0,massA=0.308 massB=0.0491
p1,160,16,risk,0,139,234,0.6,1.0101,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.82783,0.95961,0,massA=0.165 massB=0.794
p1,383,38,risk,0,183,609,0.38,1.2646,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.39792,0.52356,0,massA=0.208 massB=0.315
p1,112,11,risk,0,54,68,0.81,1.02,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,riskneutral,0.28458,0.70003,0,massA=0.501 massB=0.199
