instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p1,177,17,risk,0,117,362,0.42,1.2995,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.23935,0.98767,0,massA=0.236 massB=0.751
p1,133,13,risk,0,72,88,0.64,0.7822,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00832,0.74381,0,massA=0.00619 massB=0.738
p1,312,31,risk,0,51,151,0.29,0.8586,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.01333,0.70524,0,massA=0.696 massB=0.0094
p1,221,22,risk,0,81,163,0.72,1.4489,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.5351,0.96575,0,massA=0.517 massB=0.449
p1,280,28,risk,0,132,181,0.76,1.0421,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.98688,0.97788,0,massA=0.0128 massB=0.965
p1,164,16,risk,0,139,234,0.6,1.0101,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.93675,0.98838,0,massA=0.0625 massB=0.926
p1,124,12,risk,0,164,541,0.38,1.2535,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.93902,0.99322,0,massA=0.0606 massB=0.933
p1,332,33,risk,0,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00764,0.48845,0,massA=0.485 massB=0.00373
p1,226,22,risk,0,81,163,0.72,1.4489,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.98943,0.99791,0,massA=0.0105 massB=0.987
p1,391,39,risk,0,178,567,0.32,1.0193,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.49805,0.97084,0,massA=0.484 massB=0.487
p1,81,8,risk,0,62,263,0.33,1.3998,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.29098,0.97865,0,massA=0.285 massB=0.694
p1,71,7,risk,0,63,98,0.64,0.9956,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.30404,0.97331,0,massA=0.296 massB=0.677
p1,17,1,risk,0,58,116,0.66,1.32,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.93582,0.98576,0,massA=0.922 massB=0.0633
p1,236,23,risk,0,91,626,0.23,1.5822,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.92995,0.99709,0,massA=0.0698 massB=0.927
p1,206,20,risk,0,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.80563,0.99304,0,massA=0.193 massB=0.8
p1,68,6,risk,0,94,101,0.71,0.7629,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.07808,0.35244,0,massA=0.325 massB=0.0275
p1,337,33,risk,0,142,446,0.53,1.6646,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.3942,0.98639,0,massA=0.389 massB=0.598
p1,44,4,risk,0,29,71,0.55,1.3466,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.82671,0.99233,0,massA=0.172 massB=0.82
p1,188,18,risk,0,41,61,0.58,0.8629,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.34511,0.34354,0,massA=0.225 massB=0.119
p1,354,35,risk,0,91,133,0.68,0.9938,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.99188,0.99414,0,massA=0.00808 massB=0.986
p1,210,21,risk,0,106,206,0.73,1.4187,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.82104,0.96546,0,massA=0.173 massB=0.793
p1,60,6,risk,0,94,101,0.71,0.7629,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.96239,0.96269,0,massA=0.0362 massB=0.926
p1,70,7,risk,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.83441,0.96313,0,massA=0.159 massB=0.804
p1,273,27,risk,0,166,433,0.53,1.3825,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.61877,0.49489,0,massA=0.306 massB=0.189
p1,174,17,risk,0,117,362,0.42,1.2995,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.8439,0.98963,0,massA=0.154 massB=0.835
p1,100,10,risk,0,111,278,0.58,1.4526,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.65842,0.95469,0,massA=0.326 massB=0.629
p1,176,17,risk,0,117,362,0.42,1.2995,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.24945,0.97624,0,massA=0.733 massB=0.244
p1,272,27,risk,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.01679,0.55564,0,massA=0.546 massB=0.00933
p1,149,14,risk,0,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.10595,0.51758,0,massA=0.0548 massB=0.463
p1,294,29,risk,0,79,81,0.83,0.851,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.95078,0.99099,0,massA=0.0488 massB=0.942
p1,385,38,risk,0,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.92841,0.98534,0,massA=0.915 massB=0.0705
p1,64,6,risk,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.98215,0.99313,0,massA=0.0177 massB=0.975
p1,241,24,risk,0,168,214,0.76,0.9681,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.64422,0.97517,0,massA=0.628 massB=0.347
p1,37,3,risk,0,46,158,0.33,1.1335,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.35757,0.9874,0,massA=0.353 massB=0.634
p1,198,19,risk,0,64,122,0.49,0.9341,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00927,0.31181,0,massA=0.309 massB=0.00289
p1,216,21,risk,0,106,206,0.73,1.4187,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.70902,0.98982,0,massA=0.288 massB=0.702
p1,360,36,risk,0,98,227,0.47,1.0887,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.53704,0.95966,0,massA=0.444 massB=0.515
p1,254,25,risk,0,124,207,0.76,1.2687,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.97631,0.99343,0,massA=0.0235 massB=0.97
p1,258,25,risk,0,124,207,0.76,1.2687,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.01771,0.3122,0,massA=0.307 massB=0.00553
p1,377,37,risk,0,151,252,0.68,1.1348,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.98667,0.9898,0,massA=0.977 massB=0.0132
p1,120,12,risk,0,164,541,0.38,1.2535,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.70253,0.9622,0,massA=0.286 massB=0.676
p1,389,38,risk,0,183,609,0.38,1.2646,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.14706,0.54427,0,massA=0.08 massB=0.464
p1,281,28,risk,0,132,181,0.76,1.0421,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.64064,0.97038,0,massA=0.622 massB=0.349
p1,260,26,risk,0,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.73106,0.97644,0,massA=0.263 massB=0.714
p1,146,14,risk,0,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.93096,0.99668,0,massA=0.0688 massB=0.928
p1,179,17,risk,0,117,362,0.42,1.2995,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.07423,0.54853,0,massA=0.0407 massB=0.508
p1,271,27,risk,0,166,433,0.53,1.3825,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.54674,0.95793,0,massA=0.524 massB=0.434
p1,264,26,risk,0,59,151,0.36,0.9214,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.90862,0.9932,0,massA=0.0908 massB=0.902
p1,290,29,risk,0,79,81,0.83,0.851,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.87997,0.96317,0,massA=0.116 massB=0.848
p1,343,34,risk,0,52,96,0.63,1.1631,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.14223,0.52617,0,massA=0.0748 massB=0.451
p1,286,28,risk,0,132,181,0.76,1.0421,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.97951,0.9983,0,massA=0.0205 massB=0.978
p1,51,5,risk,0,162,381,0.46,1.0819,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.57368,0.9596,0,massA=0.551 massB=0.409
p1,252,25,risk,0,124,207,0.76,1.2687,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.0058,0.50982,0,massA=0.507 massB=0.00296
p1,107,10,risk,0,111,278,0.58,1.4526,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.67576,0.98311,0,massA=0.664 massB=0.319
p1,173,17,risk,0,117,362,0.42,1.2995,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.10894,0.57167,0,massA=0.0623 massB=0.509
p1,382,38,risk,0,183,609,0.38,1.2646,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00492,0.5491,0,massA=0.546 massB=0.0027
p1,59,5,risk,0,162,381,0.46,1.0819,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.19683,0.43858,0,massA=0.0863 massB=0.352
p1,330,33,risk,0,142,446,0.53,1.6646,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.52342,0.9609,0,massA=0.458 massB=0.503
p1,317,31,risk,0,51,151,0.29,0.8586,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.75491,0.97872,0,massA=0.739 massB=0.24
p1,99,9,risk,0,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.03068,0.64332,0,massA=0.0197 massB=0.624
p1,308,30,risk,0,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00878,0.34276,0,massA=0.34 massB=0.00301
p1,54,5,risk,0,162,381,0.46,1.0819,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.92079,0.98891,0,massA=0.0783 massB=0.911
p1,350,35,risk,0,91,133,0.68,0.9938,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.96239,0.96691,0,massA=0.0364 massB=0.931
p1,194,19,risk,0,64,122,0.49,0.9341,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.78662,0.98472,0,massA=0.21 massB=0.775
p1,39,3,risk,0,46,158,0.33,1.1335,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.05792,0.58454,0,massA=0.0339 massB=0.551
p1,230,23,risk,0,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.5,0.95273,0,massA=0.476 massB=0.476
p1,53,5,risk,0,162,381,0.46,1.0819,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.40356,0.51522,0,massA=0.208 massB=0.307
p1,250,25,risk,0,124,207,0.76,1.2687,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.95222,0.97258,0,massA=0.0465 massB=0.926
p1,90,9,risk,0,49,153,0.26,0.8118,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.7773,0.97244,0,massA=0.217 massB=0.756
p1,48,4,risk,0,29,71,0.55,1.3466,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.01869,0.22658,0,massA=0.222 massB=0.00423
p1,251,25,risk,0,124,207,0.76,1.2687,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.49414,0.97148,0,massA=0.48 massB=0.491
p1,102,10,risk,0,111,278,0.58,1.4526,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00175,0.57027,0,massA=0.569 massB=0.001
p1,328,32,risk,0,131,236,0.57,1.0269,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.0208,0.3607,0,massA=0.353 massB=0.0075
p1,109,10,risk,0,111,278,0.58,1.4526,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.09535,0.49494,0,massA=0.0472 massB=0.448
p1,261,26,risk,0,59,151,0.36,0.9214,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.19931,0.97648,0,massA=0.195 massB=0.782
p1,220,22,risk,0,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.90397,0.96508,0,massA=0.0927 massB=0.872
p1,323,32,risk,0,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.21207,0.46597,0,massA=0.0988 massB=0.367
p1,374,37,risk,0,151,252,0.68,1.1348,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.95532,0.99042,0,massA=0.0443 massB=0.946
p1,284,28,risk,0,132,181,0.76,1.0421,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.99242,0.99524,0,massA=0.00754 massB=0.988
p1,10,1,risk,0,58,116,0.66,1.32,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.83441,0.96411,0,massA=0.16 massB=0.804
p1,224,22,risk,0,81,163,0.72,1.4489,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.98256,0.9903,0,massA=0.0173 massB=0.973
p1,292,29,risk,0,79,81,0.83,0.851,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00615,0.69559,0,massA=0.691 massB=0.00427
p1,235,23,risk,0,91,626,0.23,1.5822,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.84696,0.976,0,massA=0.827 massB=0.149
p1,182,18,risk,0,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.40734,0.75749,0,massA=0.449 massB=0.309
p1,299,29,risk,0,79,81,0.83,0.851,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.49414,0.46069,0,massA=0.228 massB=0.233
p1,196,19,risk,0,64,122,0.49,0.9341,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.73564,0.99509,0,massA=0.263 massB=0.732
p1,291,29,risk,0,79,81,0.83,0.851,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.80317,0.9643,0,massA=0.774 massB=0.19
p1,353,35,risk,0,91,133,0.68,0.9938,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.20561,0.54577,0,massA=0.112 massB=0.434
p1,166,16,risk,0,139,234,0.6,1.0101,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.62795,0.98892,0,massA=0.368 massB=0.621
p1,104,10,risk,0,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.8606,0.98822,0,massA=0.138 massB=0.85
p1,380,38,risk,0,183,609,0.38,1.2646,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.18952,0.96189,0,massA=0.78 massB=0.182
p1,27,2,risk,0,162,661,0.26,1.0609,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.60206,0.97906,0,massA=0.589 massB=0.39
p1,114,11,risk,0,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.92893,0.9917,0,massA=0.0705 massB=0.921
p1,336,33,risk,0,142,446,0.53,1.6646,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.69925,0.99008,0,massA=0.298 massB=0.692
p1,138,13,risk,0,72,88,0.64,0.7822,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.0248,0.2971,0,massA=0.29 massB=0.00737
p1,115,11,risk,0,54,68,0.81,1.02,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.99175,0.99151,0,massA=0.983 massB=0.00818
p1,26,2,risk,0,162,661,0.26,1.0609,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.14128,0.9797,0,massA=0.841 massB=0.138
p1,262,26,risk,0,59,151,0.36,0.9214,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.20056,0.67846,0,massA=0.542 massB=0.136
p1,52,5,risk,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00202,0.51539,0,massA=0.514 massB=0.00104
p1,384,38,risk,0,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.83004,0.99063,0,massA=0.168 massB=0.822
p1,201,20,risk,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.4649,0.96829,0,massA=0.45 massB=0.518
p1,209,20,risk,0,186,266,0.63,0.901,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.16559,0.58994,0,massA=0.0977 massB=0.492
p1,200,20,risk,0,186,266,0.63,0.901,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.90465,0.96846,0,massA=0.0923 massB=0.876
p1,2,0,risk,0,186,984,0.26,1.3755,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00133,0.51583,0,massA=0.515 massB=0.000686
p1,74,7,risk,0,63,98,0.64,0.9956,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.85294,0.9911,0,massA=0.146 massB=0.845
p1,296,29,risk,0,79,81,0.83,0.851,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.72487,0.99253,0,massA=0.273 massB=0.719
p1,57,5,risk,0,162,381,0.46,1.0819,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.8977,0.98376,0,massA=0.883 massB=0.101
p1,21,2,risk,0,162,661,0.26,1.0609,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.42632,0.96686,0,massA=0.412 massB=0.555
p1,334,33,risk,0,142,446,0.53,1.6646,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.8706,0.98787,0,massA=0.128 massB=0.86
p1,169,16,risk,0,139,234,0.6,1.0101,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.20689,0.46805,0,massA=0.0968 massB=0.371
p1,346,34,risk,0,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.98145,0.99795,0,massA=0.0185 massB=0.979
p1,18,1,risk,0,58,116,0.66,1.32,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.67576,0.4137,0,massA=0.134 massB=0.28
p1,237,23,risk,0,91,626,0.23,1.5822,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.21338,0.98236,0,massA=0.21 massB=0.773
p1,339,33,risk,0,142,446,0.53,1.6646,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.11757,0.54008,0,massA=0.0635 massB=0.477
p1,94,9,risk,0,49,153,0.26,0.8118,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.85681,0.99217,0,massA=0.142 massB=0.85
p1,158,15,risk,0,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.85585,0.47953,0,massA=0.0691 massB=0.41
p1,175,17,risk,0,117,362,0.42,1.2995,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.91789,0.984,0,massA=0.903 massB=0.0808
p1,183,18,risk,0,41,61,0.58,0.8629,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.49023,0.56729,0,massA=0.278 massB=0.289
p1,207,20,risk,0,186,266,0.63,0.901,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.88243,0.98881,0,massA=0.873 massB=0.116
p1,333,33,risk,0,142,446,0.53,1.6646,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.16667,0.52062,0,massA=0.0868 massB=0.434
p1,316,31,risk,0,51,151,0.29,0.8586,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.39607,0.99398,0,massA=0.6 massB=0.394
p1,79,7,risk,0,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.08819,0.58168,0,massA=0.0513 massB=0.53
p1,150,15,risk,0,82,113,0.74,1.0198,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.97482,0.97171,0,massA=0.0245 massB=0.947
p1,322,32,risk,0,131,236,0.57,1.0269,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00543,0.57614,0,massA=0.573 massB=0.00313
p1,239,23,risk,0,91,626,0.23,1.5822,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.02596,0.58849,0,massA=0.0153 massB=0.573
p1,396,39,risk,0,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.84078,0.99544,0,massA=0.158 massB=0.837
p1,142,14,risk,0,81,201,0.68,1.6874,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.00776,0.54831,0,massA=0.544 massB=0.00425
p1,62,6,risk,0,94,101,0.71,0.7629,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.02656,0.62798,0,massA=0.611 massB=0.0167
p1,263,26,risk,0,59,151,0.36,0.9214,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.10894,0.64309,0,massA=0.0701 massB=0.573
p1,378,37,risk,0,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.03462,0.3317,0,massA=0.32 massB=0.0115
p1,160,16,risk,0,139,234,0.6,1.0101,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,riskneutral,0.87748,0.96908,0,massA=0.119 massB=0.85
